Date,Open,High,Low,Close,Volume,dividends,stock_splits,Ticker
2018-03-08,41.26353775891226,41.64917816458234,41.16713034853489,41.60685348510742,95096400,0.0,0.0,AAPL
2018-03-09,41.846699766789705,42.32639735810484,41.71266445289019,42.32169342041016,128740800,0.0,0.0,AAPL
2018-03-12,42.39458485429398,42.88839421845948,42.37577628115405,42.7308464050293,128828400,0.0,0.0,AAPL
2018-03-13,42.93543439207039,43.14941874671563,42.14769511274194,42.31935119628906,126774000,0.0,0.0,AAPL
2018-03-14,42.40165643034284,42.44868505468864,41.81143589243283,41.95957946777344,117473600,0.0,0.0,AAPL
2018-03-15,41.97367871608539,42.382835195269095,41.87256737477719,42.00894927978516,90975200,0.0,0.0,AAPL
2018-03-16,42.00895693816516,42.119476175310176,41.76675612179728,41.860816955566406,157618800,0.0,0.0,AAPL
2018-03-19,41.696211599289306,41.731482166558,40.835573877396754,41.2212142944336,133787200,0.0,0.0,AAPL
2018-03-20,41.20710372924805,41.57393196024154,41.13655901066005,41.20710372924805,78597600,0.0,0.0,AAPL
2018-03-21,41.16007137335858,41.17182942442222,40.27121725135952,40.2735710144043,148219600,0.0,0.0,AAPL
2018-03-22,39.97492692319023,40.60511816653753,39.64572307786744,39.70450973510742,165963200,0.0,0.0,AAPL
2018-03-23,39.59635056920224,39.95612471407473,38.78509521484375,38.78509521484375,164115200,0.0,0.0,AAPL
2018-03-26,39.52109707468055,40.703884373895896,39.13780690749702,40.62628555297852,150164800,0.0,0.0,AAPL
2018-03-27,40.8402733112041,41.18593921489509,39.2506830596845,39.584590911865234,163690400,0.0,0.0,AAPL
2018-03-28,39.32827690592115,39.979634125998444,38.84387538478574,39.14721298217773,166674000,0.0,0.0,AAPL
2018-03-29,39.45996549061165,40.38644402367122,39.24598114149307,39.452911376953125,153594000,0.0,0.0,AAPL
2018-04-02,39.18485153825864,39.725689743076046,38.67458355698248,39.19425582885742,150347200,0.0,0.0,AAPL
2018-04-03,39.41998780548692,39.6810007539685,38.77098428485459,39.59634780883789,121112000,0.0,0.0,AAPL
2018-04-04,38.77098338437168,40.44757667074519,38.7451171076255,40.35351943969727,138422000,0.0,0.0,AAPL
2018-04-05,40.58161400156364,40.969604583911725,40.46404066290621,40.63334655761719,107732800,0.0,0.0,AAPL
2018-04-06,40.20303472412208,40.55810497713796,39.55167730962481,39.5940055847168,140021200,0.0,0.0,AAPL
2018-04-09,39.94671983021981,40.70153867662767,39.93966571674338,39.9866943359375,116070800,0.0,0.0,AAPL
2018-04-10,40.68036815648815,40.915514793230855,40.33470231343214,40.73915481567383,113634400,0.0,0.0,AAPL
2018-04-11,40.49930460829472,40.89670300207712,40.37467717673672,40.54868698120117,89726400,0.0,0.0,AAPL
2018-04-12,40.77678828777325,41.15067066294944,40.68978157278076,40.94844436645508,91557200,0.0,0.0,AAPL
2018-04-13,41.09893532790292,41.3481902278494,40.880250643703896,41.08717727661133,100497200,0.0,0.0,AAPL
2018-04-16,41.157726513426766,41.43049754589345,41.11069789115241,41.3434944152832,86313600,0.0,0.0,AAPL
2018-04-17,41.50104135034263,42.07715003351195,41.4822291842405,41.91254806518555,106421600,0.0,0.0,AAPL
2018-04-18,41.81143114656128,42.04893159283888,41.59274645355115,41.818485260009766,83018000,0.0,0.0,AAPL
2018-04-19,40.85908535852946,41.24237559072981,40.60042616631525,40.63334655761719,139235200,0.0,0.0,AAPL
2018-04-20,40.11602666710039,40.26181646642475,38.90031512480177,38.968509674072266,261964400,0.0,0.0,AAPL
2018-04-23,39.22951893655704,39.2506812754814,38.58521577645036,38.85563659667969,146062000,0.0,0.0,AAPL
2018-04-24,38.956753566929045,39.1119512508926,37.91035146393951,38.31480407714844,134768000,0.0,0.0,AAPL
2018-04-25,38.23954591845243,38.897957236152585,38.190167132755406,38.481746673583984,113528400,0.0,0.0,AAPL
2018-04-26,38.59227902797794,38.97086539550455,38.41591898573984,38.61579513549805,111852000,0.0,0.0,AAPL
2018-04-27,38.56405100150369,38.641649827377975,37.77160793093029,38.16900634765625,142623200,0.0,0.0,AAPL
2018-04-30,38.12432968710872,39.33062963053425,38.05613514540948,38.86033630371094,169709600,0.0,0.0,AAPL
2018-05-01,39.13075300255163,39.7868105457034,38.86268597798759,39.76329803466797,214277600,0.0,0.0,AAPL
2018-05-02,41.20474861558211,41.79731920902319,40.868490610877785,41.51984786987305,266157600,0.0,0.0,AAPL
2018-05-03,41.357599730142326,41.73853620820341,41.01898793273085,41.595096588134766,136272800,0.0,0.0,AAPL
2018-05-04,41.91489009052762,43.32576998137287,41.89607792808332,43.22700881958008,224805200,0.0,0.0,AAPL
2018-05-07,43.5444723851779,44.12998907015725,43.4433610073998,43.539772033691406,169805600,0.0,0.0,AAPL
2018-05-08,43.4997989718881,43.78902847237703,43.18940353678414,43.749053955078125,113611200,0.0,0.0,AAPL
2018-05-09,43.86661109054945,44.06648360304576,43.5538655954105,44.05707931518555,92844800,0.0,0.0,AAPL
2018-05-10,44.1464479588817,44.764881412978816,44.1252820264632,44.68728256225586,111957200,0.0,0.0,AAPL
2018-05-11,44.72974982460588,44.86429835882712,44.24819898176891,44.51729965209961,104848800,0.1825,0.0,AAPL
2018-05-14,44.61646207780481,44.739210882507365,44.34500204625422,44.413455963134766,83115200,0.0,0.0,AAPL
2018-05-15,44.09004961186962,44.15850710848081,43.69348166612134,44.00979232788086,94780800,0.0,0.0,AAPL
2018-05-16,43.92246295270436,44.486630499953954,43.90593748388413,44.4205322265625,76732400,0.0,0.0,AAPL
2018-05-17,44.37805352236964,44.59286305014965,43.99092596550543,44.13964080810547,69176000,0.0,0.0,AAPL
2018-05-18,44.186838873430894,44.33319083661362,43.936622832419445,43.97911071777344,73190800,0.0,0.0,AAPL
2018-05-21,44.37804525182735,44.67783411923844,44.12074787519311,44.29070663452149,73603200,0.0,0.0,AAPL
2018-05-22,44.46775312562425,44.58577985875149,44.09006613886106,44.17976760864258,60962800,0.0,0.0,AAPL
2018-05-23,43.98856936460415,44.49608292806732,43.84929506787003,44.463035583496094,80233600,0.0,0.0,AAPL
2018-05-24,44.55981155401122,44.576333422821065,43.95551528761384,44.413455963134766,92936000,0.0,0.0,AAPL
2018-05-25,44.43234109217511,44.76753656805543,44.29542965522852,44.51496124267578,69844000,0.0,0.0,AAPL
2018-05-29,44.2836294416986,44.55508947322989,44.11130782679905,44.35444259643555,90056400,0.0,0.0,AAPL
2018-05-30,44.31194179856777,44.37803645833333,44.09005103997389,44.260009765625,74762000,0.0,0.0,AAPL
2018-05-31,44.19393302536265,44.43234574462373,43.93899483351511,44.11131286621094,109931200,0.0,0.0,AAPL
2018-06-01,44.375690484564544,44.91152923625673,44.31903635845127,44.90681076049805,93770000,0.0,0.0,AAPL
2018-06-04,45.23728046579235,45.657455294973495,45.16882655397974,45.28213119506836,105064800,0.0,0.0,AAPL
2018-06-05,45.5748306611135,45.7801959619768,45.40723116598109,45.6314811706543,86264000,0.0,0.0,AAPL
2018-06-06,45.70703341206747,45.8132567505479,45.30338040357382,45.789649963378906,83734400,0.0,0.0,AAPL
2018-06-07,45.82741141887757,45.84157404796199,45.4025145368982,45.66689682006836,85388800,0.0,0.0,AAPL
2018-06-08,45.126345337868806,45.32227016717249,44.795871891989336,45.2514533996582,106627200,0.0,0.0,AAPL
2018-06-11,45.168816526298656,45.31516847195939,44.89971581227377,45.14048767089844,73234000,0.0,0.0,AAPL
2018-06-12,45.17827543121994,45.466260965214005,45.12162129929168,45.38836288452149,67644400,0.0,0.0,AAPL
2018-06-13,45.42140837570327,45.52999455699916,44.95402351249516,45.01539611816406,86553600,0.0,0.0,AAPL
2018-06-14,45.21603773241758,45.22075980980726,44.9020862209634,45.03899765014648,86440400,0.0,0.0,AAPL
2018-06-15,44.85723243194056,44.88792053004648,44.43941685773997,44.57632827758789,246876800,0.0,0.0,AAPL
2018-06-18,44.34972444416655,44.66603521059808,44.18920622118241,44.552730560302734,73939600,0.0,0.0,AAPL
2018-06-19,43.70292975662603,43.98383390094082,43.30399890306228,43.83275985717773,134314000,0.0,0.0,AAPL
2018-06-20,43.98855735509514,44.18920060596678,43.8422017817594,44.023963928222656,82514800,0.0,0.0,AAPL
2018-06-21,44.20101082789006,44.46067107724782,43.65572790612877,43.77847671508789,102847600,0.0,0.0,AAPL
2018-06-22,43.93427205844196,43.94135337461232,43.599076552780936,43.65100860595703,108801600,0.0,0.0,AAPL
2018-06-25,43.292210181571285,43.65101250779932,42.6619477728406,43.00186538696289,126652400,0.0,0.0,AAPL
2018-06-26,43.195414032544754,44.03104150441041,43.08918711840249,43.53532791137695,98276800,0.0,0.0,AAPL
2018-06-27,43.7241710335686,44.20808123235867,43.44090766902219,43.47159576416016,101141200,0.0,0.0,AAPL
2018-06-28,43.45743710624626,43.95550997848145,43.38662035816796,43.78791046142578,69460800,0.0,0.0,AAPL
2018-06-29,43.97439936756705,44.1868496518272,43.1765410877788,43.69585800170898,90950800,0.0,0.0,AAPL
2018-07-02,43.39133895622868,44.21280380316202,43.29691543239838,44.18447494506836,70925200,0.0,0.0,AAPL
2018-07-03,44.32847315433098,44.36624256853828,43.32524605149568,43.414947509765625,55819200,0.0,0.0,AAPL
2018-07-05,43.73126158996001,44.00272522318525,43.499930213576576,43.76430892944336,66416800,0.0,0.0,AAPL
2018-07-06,43.7690233133453,44.47954278828729,43.71709127444438,44.3709602355957,69940800,0.0,0.0,AAPL
2018-07-09,44.732122424839176,45.010663727390416,44.68491246191905,44.987060546875,79026400,0.0,0.0,AAPL
2018-07-10,45.01775297227096,45.1523015596252,44.892641335763145,44.93277359008789,63756400,0.0,0.0,AAPL
2018-07-11,44.49607197660276,44.79822008171447,44.28598456598775,44.3497200012207,75326000,0.0,0.0,AAPL
2018-07-12,44.73920447636443,45.18298605928237,44.6872724357298,45.0932846069336,72164400,0.0,0.0,AAPL
2018-07-13,45.10508729280088,45.28448659280294,45.06259580481476,45.164100646972656,50055600,0.0,0.0,AAPL
2018-07-16,45.20894938696994,45.47568728682713,44.94928919926209,45.06495666503906,60172400,0.0,0.0,AAPL
2018-07-17,44.791130915391065,45.29156295140653,44.66130083004114,45.192420959472656,62138000,0.0,0.0,AAPL
2018-07-18,45.27032734066018,45.27504941787513,44.83362704646135,44.94457244873047,65573600,0.0,0.0,AAPL
2018-07-19,44.7769800450885,45.45209306427996,44.7769800450885,45.29393768310547,81147200,0.0,0.0,AAPL
2018-07-20,45.27033605400528,45.42376937507211,44.89028980756826,45.19007873535156,82704800,0.0,0.0,AAPL
2018-07-23,45.01067773196306,45.31282951281947,44.74629897584041,45.23020935058594,63957600,0.0,0.0,AAPL
2018-07-24,45.42848516085427,45.71411141659401,45.334065222797534,45.55831527709961,74791600,0.0,0.0,AAPL
2018-07-25,45.57248152230813,45.99501924306753,45.42376668627782,45.987937927246094,66839600,0.0,0.0,AAPL
2018-07-26,45.93835684872252,46.25703041090715,45.70230342544187,45.843936920166016,76304000,0.0,0.0,AAPL
2018-07-27,46.02805457480702,46.0752645352622,44.8737535725159,45.08147811889648,96096000,0.0,0.0,AAPL
2018-07-30,45.29864331630665,45.36946005245888,44.63061540382976,44.82889938354492,84118000,0.0,0.0,AAPL
2018-07-31,44.92096101416701,45.35529838902304,44.69434817404405,44.91859817504883,157492000,0.0,0.0,AAPL
2018-08-01,47.00532799586654,47.62614616425708,46.575708957389,47.56477355957031,271742800,0.0,0.0,AAPL
2018-08-02,47.34760420380157,49.18882194191955,47.29331291565383,48.95512771606445,249616000,0.0,0.0,AAPL
2018-08-03,48.87013550142241,49.27378840345483,48.5042520081429,49.09674835205078,133789600,0.0,0.0,AAPL
2018-08-06,49.09910950623912,49.394176270098725,48.87958156283439,49.351688385009766,101701600,0.0,0.0,AAPL
2018-08-07,49.41069474728306,49.45318262636095,48.80639507480642,48.88901519775391,102349600,0.0,0.0,AAPL
2018-08-08,48.638809968654485,49.054262708746734,48.27764850892958,48.92207336425781,90102000,0.0,0.0,AAPL
2018-08-09,49.46027226984365,49.519285624205786,48.91026737496181,49.30683898925781,93970400,0.0,0.0,AAPL
2018-08-10,49.11970375953087,49.53187849965724,48.95625509336832,49.15997314453125,98444800,0.1825,0.0,AAPL
2018-08-13,49.5816262731206,49.9701114758063,49.200247220552406,49.47739791870117,103563600,0.0,0.0,AAPL
2018-08-14,49.78297042789235,49.87772149361861,49.33289382938896,49.685848236083984,82992000,0.0,0.0,AAPL
2018-08-15,49.56030951805078,49.92037013258283,49.34948529013519,49.80192947387695,115230400,0.0,0.0,AAPL
2018-08-16,50.15962303936155,50.647598014573205,50.09329655425641,50.53152847290039,114001600,0.0,0.0,AAPL
2018-08-17,50.55994196684519,51.62827525923733,50.49361549631433,51.54063034057617,141708000,0.0,0.0,AAPL
2018-08-20,51.66381484377017,51.91964347624076,50.955538429933824,51.03844833374024,121150800,0.0,0.0,AAPL
2018-08-21,51.35586295698155,51.44824651291401,50.699700789987496,50.93894958496094,104639200,0.0,0.0,AAPL
2018-08-22,50.71628202538283,51.25163240145471,50.65469058107239,50.94131851196289,76072400,0.0,0.0,AAPL
2018-08-23,50.84656826622869,51.41508554003786,50.83472709315654,51.04555130004883,75532800,0.0,0.0,AAPL
2018-08-24,51.308490128285406,51.37955162542493,50.955535696231685,51.20426177978516,73905600,0.0,0.0,AAPL
2018-08-27,51.438781061033495,51.81542513519865,51.24454024357564,51.625919342041016,82100400,0.0,0.0,AAPL
2018-08-28,51.87936369890885,52.24179173927644,51.85804525289221,52.04281234741211,91107200,0.0,0.0,AAPL
2018-08-29,52.14941915747112,52.94060548304496,51.97412930067011,52.81979370117188,109019200,0.0,0.0,AAPL
2018-08-30,52.883752406159765,54.07052646687973,52.682401847046464,53.30540084838867,195175200,0.0,0.0,AAPL
2018-08-31,53.65598942991082,54.215029520302,53.53518125132391,53.92129898071289,173360400,0.0,0.0,AAPL
2018-09-04,54.10606018131684,54.28845618519026,53.68441174415916,54.094215393066406,109560400,0.0,0.0,AAPL
2018-09-05,54.24345135322492,54.40452890571395,53.321983221015245,53.74126052856445,133332000,0.0,0.0,AAPL
2018-09-06,53.58965685525176,53.8549663759008,52.42183375140391,52.84822082519531,137160000,0.0,0.0,AAPL
2018-09-07,52.55211465361079,53.38593417642667,52.2820701326208,52.42182922363281,150479200,0.0,0.0,AAPL
2018-09-10,52.33892391703804,52.55211926147395,51.27769667661744,51.71829605102539,158066000,0.0,0.0,AAPL
2018-09-11,51.64249312268517,53.13247858760648,51.29901594588463,53.02588272094727,142996000,0.0,0.0,AAPL
2018-09-12,53.2840771389689,53.29828943782888,52.07598113256949,52.36734771728516,197114800,0.0,0.0,AAPL
2018-09-13,52.94771445011172,54.09185167656089,52.72267791565151,53.632301330566406,166825600,0.0,0.0,AAPL
2018-09-14,53.47595413532005,53.734153888023066,52.7108285389384,53.02350997924805,127997200,0.0,0.0,AAPL
2018-09-17,52.623178686440205,52.812684446957874,51.46720041487374,51.611698150634766,148780400,0.0,0.0,AAPL
2018-09-18,51.59037242560081,52.55211345943383,51.4316624016056,51.69697189331055,126286800,0.0,0.0,AAPL
2018-09-19,51.75856748672499,52.0238734036941,51.000547999297495,51.7277717590332,108495200,0.0,0.0,AAPL
2018-09-20,52.170729778554005,52.65396595647992,51.91252645923184,52.1209831237793,106435200,0.0,0.0,AAPL
2018-09-21,52.29865408419949,52.4360456744624,51.47193703080643,51.55958557128906,384986800,0.0,0.0,AAPL
2018-09-24,51.360613615609815,52.41236372372445,51.31560558291246,52.301029205322266,110773600,0.0,0.0,AAPL
2018-09-25,52.05466515288594,52.78189247156223,52.04282036510038,52.63265609741211,98217600,0.0,0.0,AAPL
2018-09-26,52.350770502397125,53.00219411724596,52.057036371201,52.21337890625,95938800,0.0,0.0,AAPL
2018-09-27,53.018772217071486,53.63940004203078,52.95244213031854,53.28644561767578,120724800,0.0,0.0,AAPL
2018-09-28,53.24853930771341,53.49726536512103,53.06614333153299,53.47357940673828,91717600,0.0,0.0,AAPL
2018-10-01,53.99708972184782,54.34530550981975,53.61808182382863,53.833641052246094,94403200,0.0,0.0,AAPL
2018-10-02,53.83127647394593,54.48270006163944,53.68441122173111,54.3121452331543,99152800,0.0,0.0,AAPL
2018-10-03,54.49454032674915,55.30467388755188,54.430581367745326,54.97304153442383,114619200,0.0,0.0,AAPL
2018-10-04,54.66746614555223,55.03937152166361,53.708096157284366,54.006568908691406,128168000,0.0,0.0,AAPL
2018-10-05,53.999473229716166,54.106069112521865,52.25128773942172,53.1301155090332,134322000,0.0,0.0,AAPL
2018-10-08,52.63740083086662,53.250922595273806,52.16126705421183,53.006935119628906,118655600,0.0,0.0,AAPL
2018-10-09,52.976134925197805,53.83601521931259,52.64687005570699,53.74126052856445,107564000,0.0,0.0,AAPL
2018-10-10,53.40726168426266,53.61808590534996,51.17820769212848,51.25164031982422,167962400,0.0,0.0,AAPL
2018-10-11,50.815773946054776,51.99544172576231,50.29463584528402,50.79919052124024,212497600,0.0,0.0,AAPL
2018-10-12,52.21337471372891,52.79610429097438,51.36533924220412,52.61370468139648,161351600,0.0,0.0,AAPL
2018-10-15,52.38865963074112,52.54736963908297,51.4671916862052,51.48851013183594,123164000,0.0,0.0,AAPL
2018-10-16,51.860422299164966,52.8221634323742,51.3463903017466,52.6231803894043,116736000,0.0,0.0,AAPL
2018-10-17,52.65870555877931,52.73924432082276,51.95753542896491,52.39576721191406,91541600,0.0,0.0,AAPL
2018-10-18,51.60696519819679,52.052303242298194,50.45572182328186,51.17110443115234,130325200,0.0,0.0,AAPL
2018-10-19,51.65433781599349,52.41235728414576,51.5051014342322,51.950439453125,132314800,0.0,0.0,AAPL
2018-10-22,52.06413853844261,52.909806501448585,51.86279160524243,52.26785659790039,115168400,0.0,0.0,AAPL
2018-10-23,51.12609840770045,52.8837574604368,50.85842134543051,52.76057815551758,155071200,0.0,0.0,AAPL
2018-10-24,52.72977496604514,53.11588899890719,50.820508791603096,50.9507942199707,163702000,0.0,0.0,AAPL
2018-10-25,51.57142820887464,52.44078212582718,51.34402057579644,52.06650924682617,119423200,0.0,0.0,AAPL
2018-10-26,51.142672067536914,52.15889488542669,50.37754646798605,51.2374267578125,189033600,0.0,0.0,AAPL
2018-10-29,51.92200459633688,52.04044522779363,48.81885860636133,50.27568054199219,183742000,0.0,0.0,AAPL
2018-10-30,50.01748979219112,50.97212123255405,49.57215536383629,50.52678680419922,146640000,0.0,0.0,AAPL
2018-10-31,51.37480246923993,52.22046658326144,51.3132110359666,51.84382629394531,153435600,0.0,0.0,AAPL
2018-11-01,51.88884582940752,52.67292229880161,51.358230453591474,52.6397590637207,233292800,0.0,0.0,AAPL
2018-11-02,49.63847450952793,50.609685619388856,48.662521147330224,49.14812850952149,365314800,0.0,0.0,AAPL
2018-11-05,48.394849066781845,48.41616751574769,46.94276557852468,47.75289916992188,264654800,0.0,0.0,AAPL
2018-11-06,47.83107052774979,48.49433887492205,47.77658884210814,48.26930236816406,127531600,0.0,0.0,AAPL
2018-11-07,48.79043649902817,49.75928004625563,48.35457582053014,49.73322296142578,133697600,0.0,0.0,AAPL
2018-11-08,49.9138976769945,49.947176633809136,49.146102270184855,49.559715270996094,101450400,0.1825,0.0,AAPL
2018-11-09,48.86085473309962,48.97019832507894,48.076418015333566,48.604129791259766,137463200,0.0,0.0,AAPL
2018-11-12,47.30384878341077,47.50590184967047,46.06538963892169,46.15571975708008,204542000,0.0,0.0,AAPL
2018-11-13,45.55196134379957,46.87123715114756,45.50917204009873,45.694583892822266,187531600,0.0,0.0,AAPL
2018-11-14,46.09153936824477,46.22941032271207,44.19700797787706,44.40381622314453,243204000,0.0,0.0,AAPL
2018-11-15,44.78176299595961,45.63275717846823,44.42757714175435,45.49964141845703,185915200,0.0,0.0,AAPL
2018-11-16,45.28333529590603,46.345889437901874,45.03612078314254,46.00358963012695,147713200,0.0,0.0,AAPL
2018-11-19,45.1644843434858,45.330879086693024,43.97356950945979,44.18037414550781,167701200,0.0,0.0,AAPL
2018-11-20,42.39993653439014,43.13683212021404,41.72009212284798,42.069522857666016,271300800,0.0,0.0,AAPL
2018-11-21,42.72322525503476,42.85158950837461,41.96731613231537,42.02198791503906,124496800,0.0,0.0,AAPL
2018-11-23,41.58460933705691,41.97920521463513,40.90951995451612,40.954681396484375,94496000,0.0,0.0,AAPL
2018-11-26,41.41821078967106,41.58698130630447,40.47213107904219,41.50853729248047,179994000,0.0,0.0,AAPL
2018-11-27,40.76927917916573,41.54420922708358,40.61952567392167,41.4182243347168,165549600,0.0,0.0,AAPL
2018-11-28,42.01009758633539,43.09404455097691,41.5822228299945,43.01084899902344,184250000,0.0,0.0,AAPL
2018-11-29,43.41971044659814,43.45298939568039,42.2406780858648,42.68043899536133,167080000,0.0,0.0,AAPL
2018-11-30,42.856334077209695,42.86584441960787,42.08140801987108,42.44985580444336,158126000,0.0,0.0,AAPL
2018-12-03,43.84757249663112,43.96167119930541,43.07502232083554,43.93314743041992,163210000,0.0,0.0,AAPL
2018-12-04,43.01323300197177,43.35553287254504,41.90076204974247,42.0005989074707,165377200,0.0,0.0,AAPL
2018-12-06,40.828697494715655,41.54657619066629,40.51016985805119,41.53231430053711,172393600,0.0,0.0,AAPL
2018-12-07,41.23993854857792,41.4776464121021,40.00623415654597,40.05139923095703,169126400,0.0,0.0,AAPL
2018-12-10,39.22179290135247,40.43172491488816,38.82482125087968,40.31525039672852,248104000,0.0,0.0,AAPL
2018-12-11,40.8049254280497,40.83582497833246,39.69720611155068,40.08467102050781,189126800,0.0,0.0,AAPL
2018-12-12,40.50540546611536,40.866722318061136,40.17737118640724,40.196388244628906,142510800,0.0,0.0,AAPL
2018-12-13,40.52680299166999,41.02123563706542,40.3033570855926,40.63614654541016,127594400,0.0,0.0,AAPL
2018-12-14,40.17261653107448,40.191633589540416,39.28834326163995,39.33588409423828,162814800,0.0,0.0,AAPL
2018-12-17,39.32876329452784,40.01811823997031,38.68219764845337,38.969825744628906,177151600,0.0,0.0,AAPL
2018-12-18,39.31213149041695,39.823201996322894,39.07679937665217,39.47615051269531,135366000,0.0,0.0,AAPL
2018-12-19,39.45949914866977,39.804174771228425,37.81693719913778,38.24481201171875,196189200,0.0,0.0,AAPL
2018-12-20,38.12833149216453,38.53481344553812,36.91602383048075,37.27971649169922,259092000,0.0,0.0,AAPL
2018-12-21,37.28685857919323,37.59587955174711,35.56823160499998,35.829708099365234,382978400,0.0,0.0,AAPL
2018-12-24,35.216417596506616,36.02462648734003,34.845593919582576,34.902645111083984,148676800,0.0,0.0,AAPL
2018-12-26,35.252071232061816,37.37480037184857,34.876492432675754,37.360538482666016,234330000,0.0,0.0,AAPL
